,@timestamp,bytes,clientip,geoip.country_code3,httpversion,request,response,useragent.name,useragent.os,verb
13457,"Jun 19, 2020 @ 16:08:49.000",2,107.178.101.113,US,1.1,/wp-content/themes/amphibious/js/superfish.js?ver=1.7.10,200,Mobile Safari,iOS,GET
13458,"Jun 19, 2020 @ 16:08:49.000",2,188.119.115.206,others,1.1,/wp-content/themes/amphibious/js/custom.js?ver=1.0,200,others,iOS,GET
13459,"Jun 19, 2020 @ 16:08:49.000",1,188.119.115.206,others,1.1,/wp-content/themes/amphibious/js/hover-intent.js?ver=r7,200,others,iOS,GET
13460,"Jun 19, 2020 @ 16:08:49.000",1,196.17.89.24,US,1.1,/wp-content/themes/amphibious/js/hover-intent.js?ver=r7,200,Chrome Mobile,Android,GET
13461,"Jun 19, 2020 @ 16:08:49.000",126,127.0.0.1,unknown,1.0,*,200,Other,Debian,OPTIONS
13462,"Jun 19, 2020 @ 16:08:49.000",4,64.187.236.19,US,1.1,/,200,Firefox,Mac OS X,GET
13463,"Jun 19, 2020 @ 16:08:49.000",13,104.194.152.149,US,1.1,/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2,200,Mobile Safari,iOS,GET
13464,"Jun 19, 2020 @ 16:08:49.000",15,172.86.112.229,US,1.1,/wp-content/themes/amphibious/style.css?ver=5.4.2,200,Chrome,Windows,GET
13465,"Jun 19, 2020 @ 16:08:49.000",2,196.17.89.24,US,1.1,/wp-content/themes/amphibious/js/superfish.js?ver=1.7.10,200,Chrome Mobile,Android,GET
13466,"Jun 19, 2020 @ 16:08:49.000",76,172.86.113.87,US,1.1,/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2,200,Mobile Safari,iOS,GET
13467,"Jun 19, 2020 @ 16:08:49.000",4,181.177.74.167,US,1.1,/,200,Chrome Mobile,Android,GET
13468,"Jun 19, 2020 @ 16:08:49.000",3,188.119.115.206,others,1.1,/wp-content/themes/amphibious/js/enquire.js?ver=2.1.6,200,others,iOS,GET
13469,"Jun 19, 2020 @ 16:08:49.000",7,172.86.112.229,US,1.1,/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2,200,Chrome,Windows,GET
13470,"Jun 19, 2020 @ 16:08:49.000",4,107.178.101.113,US,1.1,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1,200,Mobile Safari,iOS,GET
13471,"Jun 19, 2020 @ 16:08:49.000",3,107.178.101.113,US,1.1,/wp-content/themes/amphibious/js/enquire.js?ver=2.1.6,200,Mobile Safari,iOS,GET
13472,"Jun 19, 2020 @ 16:08:49.000",1,162.244.146.46,US,1.1,/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png,200,Chrome,Windows,GET
13473,"Jun 19, 2020 @ 16:08:48.000",4,196.17.89.24,US,1.1,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1,200,Chrome Mobile,Android,GET
13474,"Jun 19, 2020 @ 16:08:48.000",4,144.172.85.143,US,1.1,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1,200,others,Windows,GET
13475,"Jun 19, 2020 @ 16:08:48.000",34,144.172.85.143,US,1.1,/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp,200,others,Windows,GET
13476,"Jun 19, 2020 @ 16:08:48.000",4,172.86.112.229,US,1.1,/,200,Chrome,Windows,GET
13477,"Jun 19, 2020 @ 16:08:48.000",8,104.194.136.146,US,1.1,/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2,200,Chrome,Mac OS X,GET
13478,"Jun 19, 2020 @ 16:08:48.000",8,104.194.136.244,US,1.1,/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2,200,Chrome,Windows,GET
13479,"Jun 19, 2020 @ 16:08:48.000",5,172.86.113.87,US,1.1,/wp-includes/js/wp-emoji-release.min.js?ver=5.4.2,200,Mobile Safari,iOS,GET
13480,"Jun 19, 2020 @ 16:08:48.000",8,107.178.101.113,US,1.1,/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2,200,Mobile Safari,iOS,GET
13481,"Jun 19, 2020 @ 16:08:48.000",13,104.194.136.146,US,1.1,/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2,200,Chrome,Mac OS X,GET
13482,"Jun 19, 2020 @ 16:08:48.000",7,107.178.101.113,US,1.1,/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2,200,Mobile Safari,iOS,GET
13483,"Jun 19, 2020 @ 16:08:48.000",13,107.178.101.113,US,1.1,/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2,200,Mobile Safari,iOS,GET
13484,"Jun 19, 2020 @ 16:08:48.000",15,107.178.101.113,US,1.1,/wp-content/themes/amphibious/style.css?ver=5.4.2,200,Mobile Safari,iOS,GET
13485,"Jun 19, 2020 @ 16:08:48.000",34,107.178.101.113,US,1.1,/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp,200,Mobile Safari,iOS,GET
13486,"Jun 19, 2020 @ 16:08:48.000",8,172.86.113.87,US,1.1,/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2,200,Mobile Safari,iOS,GET
13487,"Jun 19, 2020 @ 16:08:48.000",126,127.0.0.1,unknown,1.0,*,200,Other,Debian,OPTIONS
13488,"Jun 19, 2020 @ 16:08:48.000",15,104.194.136.244,US,1.1,/wp-content/themes/amphibious/style.css?ver=5.4.2,200,Chrome,Windows,GET
13489,"Jun 19, 2020 @ 16:08:48.000",15,104.194.136.146,US,1.1,/wp-content/themes/amphibious/style.css?ver=5.4.2,200,Chrome,Mac OS X,GET
13490,"Jun 19, 2020 @ 16:08:48.000",34,104.194.136.244,US,1.1,/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp,200,Chrome,Windows,GET
13491,"Jun 19, 2020 @ 16:08:48.000",34,104.194.136.146,US,1.1,/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp,200,Chrome,Mac OS X,GET
13492,"Jun 19, 2020 @ 16:08:48.000",4,104.194.152.149,US,1.1,/,200,Mobile Safari,iOS,GET
13493,"Jun 19, 2020 @ 16:08:48.000",76,196.16.178.46,US,1.1,/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2,200,Chrome,Windows,GET
13494,"Jun 19, 2020 @ 16:08:47.000",7,196.17.89.24,US,1.1,/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2,200,Chrome Mobile,Android,GET
13495,"Jun 19, 2020 @ 16:08:47.000",1,181.177.74.167,US,1.1,/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png,200,Chrome,Windows,GET
13496,"Jun 19, 2020 @ 16:08:47.000",2,144.172.85.143,US,1.1,/wp-content/themes/amphibious/js/superfish.js?ver=1.7.10,200,others,Windows,GET
13497,"Jun 19, 2020 @ 16:08:47.000",1,196.17.74.94,US,1.1,/wp-content/themes/amphibious/js/fitvids.js?ver=1.1,200,Firefox,Windows,GET
13498,"Jun 19, 2020 @ 16:08:47.000",4,107.178.101.113,US,1.1,/,200,Mobile Safari,iOS,GET
13499,"Jun 19, 2020 @ 16:08:47.000",2,196.17.74.94,US,1.1,/wp-content/themes/amphibious/js/superfish.js?ver=1.7.10,200,Firefox,Windows,GET
13500,"Jun 19, 2020 @ 16:08:47.000",1,107.178.110.166,US,1.1,/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png,200,Chrome,Windows,GET
13501,"Jun 19, 2020 @ 16:08:47.000",2,196.17.74.94,US,1.1,/wp-content/themes/amphibious/js/custom.js?ver=1.0,200,Firefox,Windows,GET
13502,"Jun 19, 2020 @ 16:08:47.000",126,127.0.0.1,unknown,1.0,*,200,Other,Debian,OPTIONS
13503,"Jun 19, 2020 @ 16:08:47.000",15,196.17.89.24,US,1.1,/wp-content/themes/amphibious/style.css?ver=5.4.2,200,Chrome Mobile,Android,GET
13504,"Jun 19, 2020 @ 16:08:47.000",34,196.17.89.24,US,1.1,/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp,200,Chrome Mobile,Android,GET
13505,"Jun 19, 2020 @ 16:08:47.000",1,196.17.74.94,US,1.1,/wp-content/themes/amphibious/js/hover-intent.js?ver=r7,200,Firefox,Windows,GET
13506,"Jun 19, 2020 @ 16:08:47.000",7,104.194.136.244,US,1.1,/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2,200,Chrome,Windows,GET
13507,"Jun 19, 2020 @ 16:08:47.000",2,144.172.85.143,US,1.1,/wp-content/themes/amphibious/js/custom.js?ver=1.0,200,others,Windows,GET
13508,"Jun 19, 2020 @ 16:08:47.000",1,196.17.74.94,US,1.1,/wp-includes/js/wp-embed.min.js?ver=5.4.2,200,Firefox,Windows,GET
13509,"Jun 19, 2020 @ 16:08:47.000",8,196.17.89.24,US,1.1,/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2,200,Chrome Mobile,Android,GET
13510,"Jun 19, 2020 @ 16:08:47.000",1,107.183.117.219,US,1.1,/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png,200,Firefox,Windows,GET
13511,"Jun 19, 2020 @ 16:08:47.000",2,172.86.113.87,US,1.1,/wp-content/themes/amphibious/js/superfish.js?ver=1.7.10,200,Mobile Safari,iOS,GET
13512,"Jun 19, 2020 @ 16:08:47.000",13,196.17.89.24,US,1.1,/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2,200,Chrome Mobile,Android,GET
13513,"Jun 19, 2020 @ 16:08:47.000",1,144.172.85.143,US,1.1,/wp-includes/js/wp-embed.min.js?ver=5.4.2,200,others,Windows,GET
13514,"Jun 19, 2020 @ 16:08:47.000",13,104.194.136.244,US,1.1,/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2,200,Chrome,Windows,GET
13515,"Jun 19, 2020 @ 16:08:47.000",7,104.194.136.146,US,1.1,/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2,200,Chrome,Mac OS X,GET
13516,"Jun 19, 2020 @ 16:08:47.000",3,196.17.89.24,US,1.1,/wp-content/themes/amphibious/js/enquire.js?ver=2.1.6,200,Chrome Mobile,Android,GET
13517,"Jun 19, 2020 @ 16:08:47.000",76,162.244.146.46,US,1.1,/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2,200,Chrome,Windows,GET
13518,"Jun 19, 2020 @ 16:08:46.000",15,188.119.115.206,others,1.1,/wp-content/themes/amphibious/style.css?ver=5.4.2,200,others,iOS,GET
13519,"Jun 19, 2020 @ 16:08:46.000",8,188.119.115.206,others,1.1,/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2,200,others,iOS,GET
13520,"Jun 19, 2020 @ 16:08:46.000",1,144.172.85.143,US,1.1,/wp-content/themes/amphibious/js/hover-intent.js?ver=r7,200,others,Windows,GET
13521,"Jun 19, 2020 @ 16:08:46.000",5,172.86.113.87,US,1.1,/wp-includes/js/wp-emoji-release.min.js?ver=5.4.2,200,Firefox,Windows,GET
13522,"Jun 19, 2020 @ 16:08:46.000",126,127.0.0.1,unknown,1.0,*,200,Other,Debian,OPTIONS
13523,"Jun 19, 2020 @ 16:08:46.000",13,144.172.85.143,US,1.1,/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2,200,others,Windows,GET
13524,"Jun 19, 2020 @ 16:08:46.000",4,196.17.89.24,US,1.1,/,200,Chrome Mobile,Android,GET
13525,"Jun 19, 2020 @ 16:08:46.000",3,196.17.74.94,US,1.1,/wp-content/themes/amphibious/js/enquire.js?ver=2.1.6,200,Firefox,Windows,GET
13526,"Jun 19, 2020 @ 16:08:46.000",1,191.96.89.104,US,1.1,/wp-includes/js/comment-reply.min.js?ver=5.4.2,200,Chrome,Windows,GET
13527,"Jun 19, 2020 @ 16:08:46.000",15,144.172.85.143,US,1.1,/wp-content/themes/amphibious/style.css?ver=5.4.2,200,others,Windows,GET
13528,"Jun 19, 2020 @ 16:08:46.000",76,181.177.74.167,US,1.1,/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2,200,Chrome,Windows,GET
13529,"Jun 19, 2020 @ 16:08:46.000",4,172.86.113.87,US,1.1,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1,200,Firefox,Windows,GET
13530,"Jun 19, 2020 @ 16:08:46.000",2,172.86.113.87,US,1.1,/wp-content/themes/amphibious/js/custom.js?ver=1.0,200,Mobile Safari,iOS,GET
13531,"Jun 19, 2020 @ 16:08:45.000",8,196.17.74.94,US,1.1,/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2,200,Firefox,Windows,GET
13532,"Jun 19, 2020 @ 16:08:45.000",5,181.177.74.167,US,1.1,/wp-includes/js/wp-emoji-release.min.js?ver=5.4.2,200,Chrome,Windows,GET
13533,"Jun 19, 2020 @ 16:08:45.000",13,188.119.115.206,others,1.1,/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2,200,others,iOS,GET
13534,"Jun 19, 2020 @ 16:08:45.000",34,188.119.115.206,others,1.1,/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp,200,others,iOS,GET
13535,"Jun 19, 2020 @ 16:08:45.000",4,188.119.115.206,others,1.1,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1,200,others,iOS,GET
13536,"Jun 19, 2020 @ 16:08:45.000",8,144.172.85.143,US,1.1,/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2,200,others,Windows,GET
13537,"Jun 19, 2020 @ 16:08:45.000",81,191.96.89.104,US,1.1,/wp-content/uploads/2020/06/0PWRxTJ8SlDZiDVEh.jpg,200,Chrome,Windows,GET
13538,"Jun 19, 2020 @ 16:08:45.000",1,172.86.113.87,US,1.1,/wp-includes/js/wp-embed.min.js?ver=5.4.2,200,Mobile Safari,iOS,GET
13539,"Jun 19, 2020 @ 16:08:45.000",15,196.17.74.94,US,1.1,/wp-content/themes/amphibious/style.css?ver=5.4.2,200,Firefox,Windows,GET
13540,"Jun 19, 2020 @ 16:08:45.000",34,196.17.74.94,US,1.1,/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp,200,Firefox,Windows,GET
13541,"Jun 19, 2020 @ 16:08:45.000",1,107.189.23.187,US,1.1,/wp-content/themes/amphibious/js/fitvids.js?ver=1.1,200,others,iOS,GET
13542,"Jun 19, 2020 @ 16:08:45.000",7,188.119.115.206,others,1.1,/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2,200,others,iOS,GET
13543,"Jun 19, 2020 @ 16:08:45.000",2,107.189.23.187,US,1.1,/wp-content/themes/amphibious/js/custom.js?ver=1.0,200,others,iOS,GET
13544,"Jun 19, 2020 @ 16:08:45.000",1,107.173.44.137,US,1.1,/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png,200,Chrome,Windows,GET
13545,"Jun 19, 2020 @ 16:08:45.000",1,172.86.113.87,US,1.1,/wp-content/themes/amphibious/js/hover-intent.js?ver=r7,200,Mobile Safari,iOS,GET
13546,"Jun 19, 2020 @ 16:08:45.000",4,196.17.74.94,US,1.1,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1,200,Firefox,Windows,GET
13547,"Jun 19, 2020 @ 16:08:45.000",13,196.17.74.94,US,1.1,/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2,200,Firefox,Windows,GET
13548,"Jun 19, 2020 @ 16:08:45.000",7,191.96.89.104,US,1.1,/2020/06/18/celebrity-face-recognition-using-transfer-learning/,200,Chrome,Windows,GET
13549,"Jun 19, 2020 @ 16:08:45.000",1,107.189.23.187,US,1.1,/wp-includes/js/wp-embed.min.js?ver=5.4.2,200,others,iOS,GET
13550,"Jun 19, 2020 @ 16:08:45.000",7,144.172.85.143,US,1.1,/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2,200,others,Windows,GET
13551,"Jun 19, 2020 @ 16:08:44.000",2,162.244.146.46,US,1.1,/wp-content/themes/amphibious/js/superfish.js?ver=1.7.10,200,Chrome,Windows,GET
13552,"Jun 19, 2020 @ 16:08:44.000",2,162.244.146.46,US,1.1,/wp-content/themes/amphibious/js/custom.js?ver=1.0,200,Chrome,Windows,GET
13553,"Jun 19, 2020 @ 16:08:44.000",76,107.183.117.219,US,1.1,/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2,200,Firefox,Windows,GET
13554,"Jun 19, 2020 @ 16:08:44.000",5,196.16.178.46,US,1.1,/wp-includes/js/wp-emoji-release.min.js?ver=5.4.2,200,Chrome,Windows,GET
13555,"Jun 19, 2020 @ 16:08:44.000",2,181.177.74.167,US,1.1,/wp-content/themes/amphibious/js/custom.js?ver=1.0,200,Chrome,Windows,GET
13556,"Jun 19, 2020 @ 16:08:44.000",1,172.86.113.87,US,1.1,/wp-content/themes/amphibious/js/fitvids.js?ver=1.1,200,Mobile Safari,iOS,GET
13557,"Jun 19, 2020 @ 16:08:44.000",1,181.177.74.167,US,1.1,/wp-includes/js/wp-embed.min.js?ver=5.4.2,200,Chrome,Windows,GET
13558,"Jun 19, 2020 @ 16:08:44.000",4,104.194.136.146,US,1.1,/,200,Chrome,Mac OS X,GET
13559,"Jun 19, 2020 @ 16:08:44.000",4,144.172.85.143,US,1.1,/,200,others,Windows,GET
13560,"Jun 19, 2020 @ 16:08:44.000",4,162.244.146.46,US,1.1,/wp-includes/js/wp-emoji-release.min.js?ver=5.4.2,200,Chrome,Windows,GET
13561,"Jun 19, 2020 @ 16:08:44.000",34,107.189.23.187,US,1.1,/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp,200,others,iOS,GET
13562,"Jun 19, 2020 @ 16:08:44.000",1,196.18.247.230,US,1.1,/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png,200,Chrome,Windows,GET
13563,"Jun 19, 2020 @ 16:08:44.000",1,104.233.52.178,US,1.1,/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png,200,Chrome,Windows,GET
13564,"Jun 19, 2020 @ 16:08:44.000",1,162.244.146.46,US,1.1,/wp-content/themes/amphibious/js/hover-intent.js?ver=r7,200,Chrome,Windows,GET
13565,"Jun 19, 2020 @ 16:08:44.000",15,107.189.23.187,US,1.1,/wp-content/themes/amphibious/style.css?ver=5.4.2,200,others,iOS,GET
13566,"Jun 19, 2020 @ 16:08:44.000",1,181.177.74.167,US,1.1,/wp-content/themes/amphibious/js/fitvids.js?ver=1.1,200,Chrome,Windows,GET
13567,"Jun 19, 2020 @ 16:08:44.000",4,172.86.113.87,US,1.1,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1,200,Mobile Safari,iOS,GET
13568,"Jun 19, 2020 @ 16:08:44.000",7,196.16.178.46,US,1.1,/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2,200,Chrome,Windows,GET
13569,"Jun 19, 2020 @ 16:08:44.000",1,181.177.74.167,US,1.1,/wp-content/themes/amphibious/js/hover-intent.js?ver=r7,200,Chrome,Windows,GET
13570,"Jun 19, 2020 @ 16:08:44.000",3,196.16.178.46,US,1.1,/wp-content/themes/amphibious/js/enquire.js?ver=2.1.6,200,Chrome,Windows,GET
13571,"Jun 19, 2020 @ 16:08:44.000",15,196.16.178.46,US,1.1,/wp-content/themes/amphibious/style.css?ver=5.4.2,200,Chrome,Windows,GET
13572,"Jun 19, 2020 @ 16:08:44.000",8,196.16.178.46,US,1.1,/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2,200,Chrome,Windows,GET
13573,"Jun 19, 2020 @ 16:08:44.000",13,196.16.178.46,US,1.1,/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2,200,Chrome,Windows,GET
13574,"Jun 19, 2020 @ 16:08:44.000",34,196.16.178.46,US,1.1,/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp,200,Chrome,Windows,GET
13575,"Jun 19, 2020 @ 16:08:44.000",4,196.16.178.46,US,1.1,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1,200,Chrome,Windows,GET
13576,"Jun 19, 2020 @ 16:08:44.000",1,196.16.178.46,US,1.1,/wp-content/themes/amphibious/js/hover-intent.js?ver=r7,200,Chrome,Windows,GET
13577,"Jun 19, 2020 @ 16:08:44.000",2,196.16.178.46,US,1.1,/wp-content/themes/amphibious/js/custom.js?ver=1.0,200,Chrome,Windows,GET
13578,"Jun 19, 2020 @ 16:08:44.000",1,107.189.23.187,US,1.1,/wp-content/themes/amphibious/js/hover-intent.js?ver=r7,200,others,iOS,GET
13579,"Jun 19, 2020 @ 16:08:44.000",2,181.177.74.167,US,1.1,/wp-content/themes/amphibious/js/superfish.js?ver=1.7.10,200,Chrome,Windows,GET
13580,"Jun 19, 2020 @ 16:08:44.000",4,188.119.115.206,others,1.1,/,200,others,iOS,GET
13581,"Jun 19, 2020 @ 16:08:44.000",1,162.244.146.46,US,1.1,/wp-includes/js/wp-embed.min.js?ver=5.4.2,200,Chrome,Windows,GET
13582,"Jun 19, 2020 @ 16:08:44.000",1,196.16.178.46,US,1.1,/wp-content/themes/amphibious/js/fitvids.js?ver=1.1,200,Chrome,Windows,GET
13583,"Jun 19, 2020 @ 16:08:44.000",3,172.86.113.87,US,1.1,/wp-content/themes/amphibious/js/enquire.js?ver=2.1.6,200,Mobile Safari,iOS,GET
13584,"Jun 19, 2020 @ 16:08:44.000",7,196.17.74.94,US,1.1,/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2,200,Firefox,Windows,GET
13585,"Jun 19, 2020 @ 16:08:44.000",2,196.16.178.46,US,1.1,/wp-content/themes/amphibious/js/superfish.js?ver=1.7.10,200,Chrome,Windows,GET
13586,"Jun 19, 2020 @ 16:08:44.000",1,196.16.178.46,US,1.1,/wp-includes/js/wp-embed.min.js?ver=5.4.2,200,Chrome,Windows,GET
13587,"Jun 19, 2020 @ 16:08:44.000",1,45.57.231.41,others,1.1,/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png,200,Firefox,Windows,GET
13588,"Jun 19, 2020 @ 16:08:44.000",2,107.189.23.187,US,1.1,/wp-content/themes/amphibious/js/superfish.js?ver=1.7.10,200,others,iOS,GET
13589,"Jun 19, 2020 @ 16:08:44.000",76,107.189.21.118,US,1.1,/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2,200,Chrome,Linux,GET
13590,"Jun 19, 2020 @ 16:08:43.000",2,107.183.117.219,US,1.1,/wp-content/themes/amphibious/js/custom.js?ver=1.0,200,Firefox,Windows,GET
13591,"Jun 19, 2020 @ 16:08:43.000",1,162.244.146.46,US,1.1,/wp-content/themes/amphibious/js/fitvids.js?ver=1.1,200,Chrome,Windows,GET
13592,"Jun 19, 2020 @ 16:08:43.000",13,181.177.74.167,US,1.1,/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2,200,Chrome,Windows,GET
13593,"Jun 19, 2020 @ 16:08:43.000",8,181.177.74.167,US,1.1,/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2,200,Chrome,Windows,GET
13594,"Jun 19, 2020 @ 16:08:43.000",15,181.177.74.167,US,1.1,/wp-content/themes/amphibious/style.css?ver=5.4.2,200,Chrome,Windows,GET
13595,"Jun 19, 2020 @ 16:08:43.000",34,181.177.74.167,US,1.1,/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp,200,Chrome,Windows,GET
13596,"Jun 19, 2020 @ 16:08:43.000",4,104.194.136.244,US,1.1,/,200,Chrome,Windows,GET
13597,"Jun 19, 2020 @ 16:08:43.000",8,107.189.23.187,US,1.1,/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2,200,others,iOS,GET
13598,"Jun 19, 2020 @ 16:08:43.000",1,107.173.44.137,US,1.1,/wp-includes/js/wp-embed.min.js?ver=5.4.2,200,Chrome,Windows,GET
13599,"Jun 19, 2020 @ 16:08:43.000",7,107.189.23.187,US,1.1,/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2,200,others,iOS,GET
13600,"Jun 19, 2020 @ 16:08:43.000",76,144.172.97.17,US,1.1,/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2,200,Chrome,Windows,GET
13601,"Jun 19, 2020 @ 16:08:43.000",1,45.57.231.41,others,1.1,/wp-includes/js/wp-embed.min.js?ver=5.4.2,200,Firefox,Windows,GET
13602,"Jun 19, 2020 @ 16:08:43.000",1,107.183.117.219,US,1.1,/wp-includes/js/wp-embed.min.js?ver=5.4.2,200,Firefox,Windows,GET
13603,"Jun 19, 2020 @ 16:08:43.000",13,162.244.146.46,US,1.1,/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2,200,Chrome,Windows,GET
13604,"Jun 19, 2020 @ 16:08:43.000",8,162.244.146.46,US,1.1,/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2,200,Chrome,Windows,GET
13605,"Jun 19, 2020 @ 16:08:43.000",15,172.86.113.87,US,1.1,/wp-content/themes/amphibious/style.css?ver=5.4.2,200,Mobile Safari,iOS,GET
13606,"Jun 19, 2020 @ 16:08:43.000",5,107.178.110.166,US,1.1,/wp-includes/js/wp-emoji-release.min.js?ver=5.4.2,200,Chrome,Windows,GET
13607,"Jun 19, 2020 @ 16:08:43.000",5,45.57.231.41,others,1.1,/wp-includes/js/wp-emoji-release.min.js?ver=5.4.2,200,Firefox,Windows,GET
13608,"Jun 19, 2020 @ 16:08:43.000",15,162.244.146.46,US,1.1,/wp-content/themes/amphibious/style.css?ver=5.4.2,200,Chrome,Windows,GET
13609,"Jun 19, 2020 @ 16:08:43.000",76,45.57.231.41,others,1.1,/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2,200,Firefox,Windows,GET
13610,"Jun 19, 2020 @ 16:08:43.000",76,107.178.110.166,US,1.1,/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2,200,Chrome,Windows,GET
13611,"Jun 19, 2020 @ 16:08:43.000",4,162.244.146.46,US,1.1,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1,200,Chrome,Windows,GET
13612,"Jun 19, 2020 @ 16:08:43.000",76,107.173.44.137,US,1.1,/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2,200,Chrome,Windows,GET
13613,"Jun 19, 2020 @ 16:08:43.000",34,162.244.146.46,US,1.1,/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp,200,Chrome,Windows,GET
13614,"Jun 19, 2020 @ 16:08:43.000",4,107.173.44.137,US,1.1,/wp-includes/js/wp-emoji-release.min.js?ver=5.4.2,200,Chrome,Windows,GET
13615,"Jun 19, 2020 @ 16:08:43.000",7,181.177.74.167,US,1.1,/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2,200,Chrome,Windows,GET
13616,"Jun 19, 2020 @ 16:08:43.000",2,144.172.97.17,US,1.1,/wp-content/themes/amphibious/js/superfish.js?ver=1.7.10,200,Chrome,Windows,GET
13617,"Jun 19, 2020 @ 16:08:43.000",13,107.189.23.187,US,1.1,/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2,200,others,iOS,GET
13618,"Jun 19, 2020 @ 16:08:43.000",126,127.0.0.1,unknown,1.0,*,200,Other,Debian,OPTIONS
13619,"Jun 19, 2020 @ 16:08:43.000",4,196.16.178.46,US,1.1,/,200,Chrome,Windows,GET
13620,"Jun 19, 2020 @ 16:08:43.000",1,186.179.20.64,US,1.1,/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png,200,Firefox,Windows,GET
13621,"Jun 19, 2020 @ 16:08:43.000",3,162.244.146.46,US,1.1,/wp-content/themes/amphibious/js/enquire.js?ver=2.1.6,200,Chrome,Windows,GET
13622,"Jun 19, 2020 @ 16:08:43.000",34,172.86.113.87,US,1.1,/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp,200,Mobile Safari,iOS,GET
